INT	STRING	FLOAT	FLOAT	FLOAT	FLOAT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING		
INT	STRING	FLOAT	FLOAT	FLOAT	FLOAT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING		
1972	龙猫7.obj	1	2	1.05	0.15	182	183	184	白鹅.txt																																
1973	熊猫.obj	1	2	0.6	0.15	182	183	184	白鹅.txt																																
1974	熊猫1.obj	1	2	0.6	0.15	182	183	184	白鹅.txt																																
1975	熊猫2.obj	1	2	0.6	0.15	182	183	184	白鹅.txt																																
1976	熊猫3.obj	1	2	0.6	0.15	182	183	184	白鹅.txt																																
1977	熊猫4.obj	1	2	0.6	0.15	182	183	184	白鹅.txt																																
1978	熊猫5.obj	1	2	0.6	0.15	182	183	184	白鹅.txt																																
1979	熊猫6.obj	1	2	0.6	0.15	182	183	184	白鹅.txt																																
1980	熊猫7.obj	1	2	0.6	0.15	182	183	184	白鹅.txt																																
1981	宠物螃蟹.obj	1	2	1.1	0.15	182	183	184	宠物螃蟹.txt																																
1982	宠物螃蟹1.obj	1	2	1.1	0.15	182	183	184	宠物螃蟹1.txt																																
1983	宠物螃蟹2.obj	1	2	1.1	0.15	182	183	184	宠物螃蟹2.txt																																
1984	宠物螃蟹3.obj	1	2	1.1	0.15	182	183	184	宠物螃蟹3.txt																																
1985	宠物螃蟹4.obj	1	2	1.1	0.15	182	183	184	宠物螃蟹4.txt																																
1986	宠物螃蟹5.obj	1	2	1.1	0.15	182	183	184	宠物螃蟹5.txt																																
1987	宠物螃蟹6.obj	1	2	1.1	0.15	182	183	184	宠物螃蟹6.txt																																
1988	宠物螃蟹7.obj	1	2	1.1	0.15	182	183	184	宠物螃蟹7.txt																																
1989	于九莲.obj	1	2	1	0.15	182	183	184	赵天师新.txt																																
1990	珍兽欢乐猪.obj	1	2	1	0.15	182	183	184	白鹅.txt																																
1991	珍兽欢乐猪1.obj	1	2	1	0.15	182	183	184	白鹅.txt																																
1992	珍兽欢乐猪2.obj	1	2	1	0.15	182	183	184	白鹅.txt																																
1993	珍兽欢乐猪3.obj	1	2	1	0.15	182	183	184	白鹅.txt																																
1994	珍兽欢乐猪4.obj	1	2	1	0.15	182	183	184	白鹅.txt																																
1995	珍兽欢乐猪5.obj	1	2	1	0.15	182	183	184	白鹅.txt																																
1996	珍兽欢乐猪6.obj	1	2	1	0.15	182	183	184	白鹅.txt																																
1997	珍兽欢乐猪7.obj	1	2	1	0.15	182	183	184	白鹅.txt																																
1998	变身圣诞树.obj	1	2	1	0.15	182	183	184	变身圣诞树.txt																																
1999	变身大铃铛.obj	1	2	1	0.15	182	183	184	变身大铃铛.txt																																
2000	变身糖果盒.obj	1	2	1	0.15	182	183	184	变身糖果盒.txt																																
2001	粉色北极熊.obj	1	2	1.5	0.15	182	183	184	粉色北极熊.txt																																
2002	玉兔4.obj	1	2	1.5	0.15	182	183	184	玉兔4.txt																																
2003	黄鸭.obj	1	2	1.8	0.15	182	183	184	黄鸭.txt																																
2004	翼牛.obj	1	2	0.8	0.15	182	183	184	翼牛.txt																																
2005	铁翼牛.obj	1	2	0.8	0.15	182	183	184	铁翼牛.txt																																
2006	西域萨满.obj	1	2	1	0.15	182	183	184	西域撒满.txt																																
2007	西域巫医.obj	1	2	1	0.15	182	183	184	西域巫医.txt																																
2008	西域马匪.obj	1	2	1	0.15	182	183	184	西域马匪.txt																																
2009	西域劫匪.obj	1	2	1	0.15	182	183	184	西域劫匪.txt																																
2010	西域窃贼.obj	1	2	1	0.15	182	183	184	西域窃贼.txt																																
2011	废墟恐蝎.obj	1	2	1	0.15	182	183	184	废墟恐蝎.txt																																
2012	荒原蝎.obj	1	2	1	0.15	182	183	184	荒原蝎.txt																																
2013	北方盗贼.obj	1	2	1	0.15	182	183	184	北方盗贼.txt																																
2014	北方强盗.obj	1	2	1	0.15	182	183	184	北方强盗.txt																																
2015	翼牛.obj	1	2	1	0.15	182	183	184	翼牛.txt																																
2016	铁翼牛.obj	1	2	1	0.15	182	183	184	铁翼牛.txt																																
2017	西域萨满.obj	1	2	1.2	0.15	182	183	184	西域撒满.txt																																
2018	西域巫医.obj	1	2	1.2	0.15	182	183	184	西域巫医.txt																																
2019	西域马匪.obj	1	2	1.2	0.15	182	183	184	西域马匪.txt																																
2020	西域劫匪.obj	1	2	1.2	0.15	182	183	184	西域劫匪.txt																																
2021	西域窃贼.obj	1	2	1.2	0.15	182	183	184	西域窃贼.txt																																
2022	废墟恐蝎.obj	1	2	1.2	0.15	182	183	184	废墟恐蝎.txt																																
2023	荒原蝎.obj	1	2	1.2	0.15	182	183	184	荒原蝎.txt																																
2024	北方盗贼.obj	1	2	1.2	0.15	182	183	184	北方盗贼.txt																																
2025	北方强盗.obj	1	2	1.2	0.15	182	183	184	北方强盗.txt																																
2026	金壳冰角白龙龟.obj	1	2	2	0.15	182	183	184	白鹅.txt																																
2027	企鹅王1.obj	1	2	1	0.15	182	183	184	企鹅王1.txt																																
2028	变身灯笼1.obj	1	2	1	0.15	182	183	184	变身灯笼1.txt																																
2029	变身灯笼2.obj	1	2	1	0.15	182	183	184	变身灯笼2.txt																																
2030	变身灯笼3.obj	1	2	1	0.15	182	183	184	变身灯笼3.txt																																
2031	变身灯笼1.obj	1	2	1	0.15	182	183	184	变身灯笼1.txt																																
2032	变身灯笼2.obj	1	2	1	0.15	182	183	184	变身灯笼2.txt																																
2033	变身灯笼3.obj	1	2	1	0.15	182	183	184	变身灯笼3.txt																																
2034	珍兽唐装鼠1.obj	1	2	1	0.15	182	183	184	白鹅.txt																																
2035	珍兽唐装鼠.obj	1	2	1	0.15	182	183	184	白鹅.txt																																
2036	珍兽唐装鼠2.obj	1	2	1	0.15	182	183	184	白鹅.txt																																
2037	珍兽唐装鼠3.obj	1	2	1	0.15	182	183	184	白鹅.txt																																
2038	珍兽唐装鼠4.obj	1	2	1	0.15	182	183	184	白鹅.txt																																
2039	珍兽唐装鼠5.obj	1	2	1	0.15	182	183	184	白鹅.txt																																
2040	珍兽唐装鼠6.obj	1	2	1	0.15	182	183	184	白鹅.txt																																
2041	珍兽唐装鼠7.obj	1	2	1	0.15	182	183	184	白鹅.txt																																
2042	珍兽年兽1.obj	1	2	0.85	0.15	182	183	184	白鹅.txt																																
2043	珍兽年兽2.obj	1	2	0.85	0.15	182	183	184	白鹅.txt																																
2044	珍兽年兽3.obj	1	2	0.85	0.15	182	183	184	白鹅.txt																																
2045	珍兽年兽4.obj	1	2	0.85	0.15	182	183	184	白鹅.txt																																
2046	珍兽年兽5.obj	1	2	0.85	0.15	182	183	184	白鹅.txt																																
2047	珍兽年兽6.obj	1	2	0.85	0.15	182	183	184	白鹅.txt																																
2048	珍兽年兽7.obj	1	2	0.85	0.15	182	183	184	白鹅.txt																																
2049	珍兽年兽8.obj	1	2	0.85	0.15	182	183	184	白鹅.txt																																
2050	珍兽年兽boss.obj	1	2	1	0.15	182	183	184	珍兽年兽boss.txt																																
2051	骑乘春节白熊.obj	1	2	1	0.15	194	195	196	骑乘熊.txt																																
2052	鸳鸯.obj	1	2	1	0.15	182	183	184	鸳鸯.txt																																
2053	鸳鸯1.obj	1	2	1	0.15	182	183	184	鸳鸯.txt																																
2054	鸳鸯2.obj	1	2	1	0.15	182	183	184	鸳鸯.txt																																
2055	鸳鸯3.obj	1	2	1	0.15	182	183	184	鸳鸯.txt																																
2056	鸳鸯4.obj	1	2	1	0.15	182	183	184	鸳鸯.txt																																
2057	鸳鸯5.obj	1	2	1	0.15	182	183	184	鸳鸯.txt																																
2058	鸳鸯6.obj	1	2	1	0.15	182	183	184	鸳鸯.txt																																
2059	鸳鸯7.obj	1	2	1	0.15	182	183	184	鸳鸯.txt																																
2060	变身二踢脚.obj	1	2	1	0.15	182	183	184	变身二踢脚.txt																																
2061	变身门神.obj	1	2	1	0.15	182	183	184	变身门神.txt																																
2062	npc怪西域三头蛮1A.obj	1	2	1	0.15	182	183	184	西域三头蛮.txt																																
2063	npc怪西域沙尘.obj	1	2	1	0.15	182	183	184	西域沙尘.txt																																
2064	沙漠野人巫师.obj	1	2	1	0.15	182	183	184	山越祭司.txt																																
2065	沙漠野人战士.obj	1	2	1	0.15	182	183	184	山越刀客.txt																																
2066	沙漠野人.obj	1	2	1	0.15	182	183	184	赤脚野人.txt																																
2067	食腐鸟.obj	1	2	1	0.15	182	183	184	食腐鸟.txt																																
2068	npc怪西域三头蛮1A.obj	1	2	1.2	0.15	182	183	184	西域三头蛮.txt																																
2069	npc怪西域沙尘.obj	1	2	1.2	0.15	182	183	184	西域沙尘.txt																																
2070	沙漠野人巫师.obj	1	2	1.2	0.15	182	183	184	山越祭司.txt																																
2071	沙漠野人战士.obj	1	2	1.2	0.15	182	183	184	山越刀客.txt																																
2072	沙漠野人.obj	1	2	1.2	0.15	182	183	184	赤脚野人.txt																																
2073	食腐鸟.obj	1	2	1.2	0.15	182	183	184	食腐鸟.txt																																
2074	鸭嘴兽.obj	1	2	1	0.15	182	183	184	粉色北极熊.txt																																
2075	鸭嘴兽1.obj	1	2	1	0.15	182	183	184	粉色北极熊.txt																																
2076	鸭嘴兽2.obj	1	2	1	0.15	182	183	184	粉色北极熊.txt																																
2077	鸭嘴兽3.obj	1	2	1	0.15	182	183	184	粉色北极熊.txt																																
2078	鸭嘴兽4.obj	1	2	1	0.15	182	183	184	粉色北极熊.txt																																
2079	鸭嘴兽5.obj	1	2	1	0.15	182	183	184	粉色北极熊.txt																																
2080	鸭嘴兽6.obj	1	2	1	0.15	182	183	184	粉色北极熊.txt																																
2081	鸭嘴兽7.obj	1	2	1	0.15	182	183	184	粉色北极熊.txt																																
2082	npc立繁.obj	1	2	1	0.15	182	183	184	王语嫣.txt																																
2083	墨镜猫1.obj	1	2	1	0.15	182	183	184	粉色北极熊.txt																																
2084	墨镜猫2.obj	1	2	1	0.15	182	183	184	粉色北极熊.txt																																
2085	墨镜猫3.obj	1	2	1	0.15	182	183	184	粉色北极熊.txt																																
2086	墨镜猫4.obj	1	2	1	0.15	182	183	184	粉色北极熊.txt																																
2087	墨镜猫5.obj	1	2	1	0.15	182	183	184	粉色北极熊.txt																																
2088	墨镜猫6.obj	1	2	1	0.15	182	183	184	粉色北极熊.txt																																
2089	墨镜猫7.obj	1	2	1	0.15	182	183	184	粉色北极熊.txt																																
2090	墨镜猫8.obj	1	2	1	0.15	182	183	184	粉色北极熊.txt																																
2094	变异翼牛.obj	1	2	1	0.15	182	183	184	翼牛.txt																																
2095	变异铁翼牛.obj	1	2	1	0.15	182	183	184	铁翼牛.txt																																
2096	npc西域年轻女子1.obj	1	2	1	0.15	182	183	184	银川公主.txt																																
2097	npc西域年轻女子2.obj	1	2	1	0.15	182	183	184	王语嫣.txt																																
2098	npc西域年轻男子1.obj	1	2	1	0.15	182	183	184	西域年轻男子1.txt																																
2099	npc西域年轻男子2.obj	1	2	1	0.15	182	183	184	西域年轻男子2.txt																																
2100	npc西域年轻男子3.obj	1	2	1	0.15	182	183	184	西域年轻男子3.txt																																
2101	npc西域杂耍艺人.obj	1	2	1	0.15	182	183	184	西域杂耍艺人.txt																																
2102	npc西域老年女子1.obj	1	2	1	0.15	182	183	184	西域老年女子1.txt																																
2103	npc西域老年男子1.obj	1	2	1	0.15	182	183	184	西域老年男子1.txt																																
2104	npc西域老年男子2.obj	1	2	1	0.15	182	183	184	西域老年男子2.txt																																
2105	npc西域耍蛇人.obj	1	2	0.9	0.15	182	183	184	西域耍蛇人.txt																																
2106	npc西域耍蛇人蛇.obj	1	2	1	0.15	182	183	184	西域耍蛇人蛇.txt																																
2107	npc西域跳舞女子.obj	1	2	1	0.15	182	183	184	西域跳舞女子.txt																																
2108	npc西域驼队商人.obj	1	2	1	0.15	182	183	184	西域驼队商人.txt																																
2109	npc西域驼队骆驼.obj	1	2	1	0.15	182	183	184	西域驼队骆驼.txt																																
2110	npc西域老年男子1a.obj	1	2	1	0.15	182	183	184	西域老年男子1.txt																																
2111	npc西域老年男子2a.obj	1	2	1	0.15	182	183	184	西域老年男子2.txt																																
2112	npc西域老年男子2b.obj	1	2	1	0.15	182	183	184	西域老年男子2.txt																																
2113	npc西域年轻男子1a.obj	1	2	1	0.15	182	183	184	西域年轻男子1.txt																																
2114	npc西域年轻男子1b.obj	1	2	1	0.15	182	183	184	西域年轻男子1.txt																																
2115	npc西域年轻男子2a.obj	1	2	1	0.15	182	183	184	西域年轻男子2.txt																																
2116	npc西域年轻男子3a.obj	1	2	1	0.15	182	183	184	西域年轻男子2.txt																																
2117	npc西域年轻女子1a.obj	1	2	1	0.15	182	183	184	银川公主.txt																																
2118	npc西域年轻女子1b.obj	1	2	1	0.15	182	183	184	银川公主.txt																																
2119	npc西域年轻女子1c.obj	1	2	1	0.15	182	183	184	银川公主.txt																																
2120	npc西域年轻女子2a.obj	1	2	1	0.15	182	183	184	王语嫣.txt																																
2121	npc西域年轻女子2b.obj	1	2	1	0.15	182	183	184	王语嫣.txt																																
2122	npc西域年轻女子2c.obj	1	2	1	0.15	182	183	184	王语嫣.txt																																
2123	npc西域跳舞女子a.obj	1	2	1	0.15	182	183	184	西域跳舞女子.txt																																
2124	npc西域跳舞女子b.obj	1	2	1	0.15	182	183	184	西域跳舞女子.txt																																
2125	蹴鞠bossa.obj	1	2	1.3	0.15	182	183	184	蹴鞠Bossa.txt																																
2126	蹴鞠bossb.obj	1	2	1.3	0.15	182	183	184	蹴鞠Bossb.txt																																
