INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	STRING	
547	g01_gb_龙战于野	g01_gb_龙战于野	g01_gb_龙战于野	g01_gb_龙战于野	g01_gb_龙战于野	g01_gb_龙战于野	g01_gb_龙战于野	npc_attack	npc_attack	0	-1	龙战于野	
548	g01_gb_神龙摆尾	g01_gb_神龙摆尾	g01_gb_神龙摆尾	g01_gb_神龙摆尾	g01_gb_神龙摆尾	g01_gb_神龙摆尾	g01_gb_神龙摆尾	npc_attack	npc_attack	0	-1	神龙摆尾	
549	g01_gb_升龙霸	g01_gb_升龙霸	g01_gb_升龙霸	g01_gb_dd_升龙霸	g01_gb_dd_升龙霸	g01_gb_shan_升龙霸	g01_gb_sh_升龙霸	npc_attack	npc_attack	0	-1	升龙霸	
550	g01_gb_jq_囚龙式	g01_gb_jq_囚龙式	g01_gb_jq_囚龙式	g01_gb_jq_囚龙式	g01_gb_jq_囚龙式	g01_gb_jq_囚龙式	g01_gb_jq_囚龙式	npc_attack	npc_attack	1	-1	囚龙式(聚气）	
551	g01_gb_囚龙式	g01_gb_囚龙式	g01_gb_囚龙式	g01_gb_囚龙式	g01_gb_囚龙式	g01_gb_囚龙式	g01_gb_囚龙式	npc_attack	npc_attack	1	-1	囚龙式（发招）	
552	g01_gb_游龙诀	g01_gb_游龙诀	g01_gb_游龙诀	g01_gb_游龙诀	g01_gb_游龙诀	g01_gb_游龙诀	g01_gb_游龙诀	npc_attack	npc_attack	0	-1	游龙诀	
553	g01_gb_屠龙掌	g01_gb_屠龙掌	g01_gb_屠龙掌	g01_gb_dd_屠龙掌	g01_gb_dd_屠龙掌	g01_gb_shan_屠龙掌	g01_gb_sh_屠龙掌	npc_attack	npc_attack	0	-1	屠龙掌	
554	g01_gb_jq_擒龙式	g01_gb_jq_擒龙式	g01_gb_jq_擒龙式	g01_gb_jq_擒龙式	g01_gb_jq_擒龙式	g01_gb_jq_擒龙式	g01_gb_jq_擒龙式	npc_attack	npc_attack	1	-1	擒龙式（聚气）	
555	g01_gb_擒龙式	g01_gb_擒龙式	g01_gb_擒龙式	g01_gb_擒龙式	g01_gb_擒龙式	g01_gb_擒龙式	g01_gb_擒龙式	npc_attack	npc_attack	1	-1	擒龙式（发招）	
556	g01_gb_斩龙诀	g01_gb_斩龙诀	g01_gb_斩龙诀	g01_gb_斩龙诀	g01_gb_斩龙诀	g01_gb_斩龙诀	g01_gb_斩龙诀	npc_attack	npc_attack	0	-1	斩龙诀	
557	g01_gb_大鹏展翅	g01_gb_大鹏展翅	g01_gb_大鹏展翅	g01_gb_大鹏展翅	g01_gb_大鹏展翅	g01_gb_大鹏展翅	g01_gb_大鹏展翅	npc_attack	npc_attack	1	-1	大鹏展翅	
558	g01_gb_鲲鹏无忌	g01_gb_鲲鹏无忌	g01_gb_鲲鹏无忌	g01_gb_鲲鹏无忌	g01_gb_鲲鹏无忌	g01_gb_鲲鹏无忌	g01_gb_鲲鹏无忌	npc_attack	npc_attack	1	-1	鲲鹏无忌	
559	g01_gb_沾衣十八跌	g01_gb_沾衣十八跌	g01_gb_沾衣十八跌	g01_gb_沾衣十八跌	g01_gb_沾衣十八跌	g01_gb_沾衣十八跌	g01_gb_沾衣十八跌	npc_attack	npc_attack	1	-1	沾衣十八跌	
560	g01_武当远程连招	g01_武当远程连招	g01_武当远程连招	g01_武当远程连招	g01_武当远程连招	g01_武当远程连招	g01_武当远程连招	npc_attack	npc_attack	1	-1	劈空掌	
561	g01_wd_天罡北斗阵	g01_wd_天罡北斗阵	g01_wd_天罡北斗阵	g01_wd_dd_天罡北斗阵	g01_wd_dd_天罡北斗阵	g01_wd_shan_天罡北斗阵	g01_wd_sh_天罡北斗阵	npc_attack	npc_attack	0	-1	天罡北斗阵	
562	g01_wd_真武七截阵	g01_wd_真武七截阵	g01_wd_真武七截阵	g01_wd_真武七截阵	g01_wd_真武七截阵	g01_wd_真武七截阵	g01_wd_真武七截阵	npc_attack	npc_attack	0	-1	真武七截阵	
563	g01_wd_乱环诀	g01_wd_乱环诀	g01_wd_乱环诀	g01_wd_乱环诀	g01_wd_乱环诀	g01_wd_乱环诀	g01_wd_乱环诀	npc_attack	npc_attack	0	-1	乱环诀	
564	g01_wd_jq_阴阳诀	g01_wd_jq_阴阳诀	g01_wd_jq_阴阳诀	g01_wd_jq_阴阳诀	g01_wd_jq_阴阳诀	g01_wd_jq_阴阳诀	g01_wd_jq_阴阳诀	npc_attack	npc_attack	1	-1	阴阳诀（聚气）	
565	g01_wd_阴阳诀	g01_wd_阴阳诀	g01_wd_阴阳诀	g01_wd_阴阳诀	g01_wd_阴阳诀	g01_wd_阴阳诀	g01_wd_阴阳诀	npc_attack	npc_attack	1	-1	阴阳诀（发招）	
566	g01_wd_天人诀	g01_wd_天人诀	g01_wd_天人诀	g01_wd_天人诀	g01_wd_天人诀	g01_wd_天人诀	g01_wd_天人诀	npc_attack	npc_attack	0	-1	天人诀	
567	g01_wd_jq_天马飞瀑	g01_wd_jq_天马飞瀑	g01_wd_jq_天马飞瀑	g01_wd_jq_天马飞瀑	g01_wd_jq_天马飞瀑	g01_wd_jq_天马飞瀑	g01_wd_jq_天马飞瀑	npc_attack	npc_attack	1	-1	天马飞瀑（聚气）	
568	g01_wd_天马飞瀑	g01_wd_天马飞瀑	g01_wd_天马飞瀑	g01_wd_天马飞瀑	g01_wd_天马飞瀑	g01_wd_天马飞瀑	g01_wd_天马飞瀑	npc_attack	npc_attack	1	-1	天马飞瀑（发招）	
569	g01_wd_指南针	g01_wd_指南针	g01_wd_指南针	g01_wd_指南针	g01_wd_指南针	g01_wd_指南针	g01_wd_指南针	npc_attack	npc_attack	0	-1	指南针	
570	g01_wd_梯云纵	g01_wd_梯云纵	g01_wd_梯云纵	g01_wd_梯云纵	g01_wd_梯云纵	g01_wd_梯云纵	g01_wd_梯云纵	npc_attack	npc_attack	0	-1	梯云纵	
571	g01_wd_仙人指路	g01_wd_仙人指路	g01_wd_仙人指路	g01_wd_仙人指路	g01_wd_仙人指路	g01_wd_仙人指路	g01_wd_仙人指路	npc_attack	npc_attack	0	-1	仙人指路	
572	g01_wd_jq_犀牛望月式	g01_wd_jq_犀牛望月式	g01_wd_jq_犀牛望月式	g01_wd_jq_犀牛望月式	g01_wd_jq_犀牛望月式	g01_wd_jq_犀牛望月式	g01_wd_jq_犀牛望月式	npc_attack	npc_attack	1	-1	犀牛望月式（聚气）	
573	g01_wd_犀牛望月式	g01_wd_犀牛望月式	g01_wd_犀牛望月式	g01_wd_犀牛望月式	g01_wd_犀牛望月式	g01_wd_犀牛望月式	g01_wd_犀牛望月式	npc_attack	npc_attack	1	-1	犀牛望月式（发招）	
574	g01_wd_jq_玉女穿梭	g01_wd_jq_玉女穿梭	g01_wd_jq_玉女穿梭	g01_wd_jq_玉女穿梭	g01_wd_jq_玉女穿梭	g01_wd_jq_玉女穿梭	g01_wd_jq_玉女穿梭	npc_attack	npc_attack	1	-1	玉女穿梭（聚气）	
575	g01_wd_玉女穿梭	g01_wd_玉女穿梭	g01_wd_玉女穿梭	g01_wd_玉女穿梭	g01_wd_玉女穿梭	g01_wd_玉女穿梭	g01_wd_玉女穿梭	npc_attack	npc_attack	1	-1	玉女穿梭（发招）	
576	g01_wd_如封似闭	g01_wd_如封似闭	g01_wd_如封似闭	g01_wd_如封似闭	g01_wd_如封似闭	g01_wd_如封似闭	g01_wd_如封似闭	npc_attack	npc_attack	0	-1	如封似闭	
577	g01_wd_jq_野马分鬃式	g01_wd_jq_野马分鬃式	g01_wd_jq_野马分鬃式	g01_wd_jq_野马分鬃式	g01_wd_jq_野马分鬃式	g01_wd_jq_野马分鬃式	g01_wd_jq_野马分鬃式	npc_attack	npc_attack	1	-1	野马分鬃式（聚气）	
578	g01_wd_野马分鬃式	g01_wd_野马分鬃式	g01_wd_野马分鬃式	g01_wd_野马分鬃式	g01_wd_野马分鬃式	g01_wd_野马分鬃式	g01_wd_野马分鬃式	npc_attack	npc_attack	1	-1	野马分鬃式（发招）	
579	g01_wd_白鹤亮翅	g01_wd_白鹤亮翅	g01_wd_白鹤亮翅	g01_wd_白鹤亮翅	g01_wd_白鹤亮翅	g01_wd_白鹤亮翅	g01_wd_白鹤亮翅	npc_attack	npc_attack	0	-1	白鹤亮翅	
580	g01_wd_三味真火	g01_wd_三味真火	g01_wd_三味真火	g01_wd_三味真火	g01_wd_三味真火	g01_wd_三味真火	g01_wd_三味真火	npc_attack	npc_attack	1	-1	三味真火	
581	g01_wd_纯阳护体	g01_wd_纯阳护体	g01_wd_纯阳护体	g01_wd_纯阳护体	g01_wd_纯阳护体	g01_wd_纯阳护体	g01_wd_纯阳护体	npc_attack	npc_attack	1	-1	纯阳护体	
582	g01_wd_天罡正气	g01_wd_天罡正气	g01_wd_天罡正气	g01_wd_天罡正气	g01_wd_天罡正气	g01_wd_天罡正气	g01_wd_天罡正气	npc_attack	npc_attack	1	-1	天罡正气	
583	g01_峨嵋远程连招	g01_峨嵋远程连招	g01_峨嵋远程连招	g01_峨嵋远程连招	g01_峨嵋远程连招	g01_峨嵋远程连招	g01_峨嵋远程连招	npc_attack	npc_attack	1	-1	乾坤一掷	
584	g01_em_九影摄魂	g01_em_九影摄魂	g01_em_九影摄魂	g01_em_九影摄魂	g01_em_九影摄魂	g01_em_九影摄魂	g01_em_九影摄魂	npc_attack	npc_attack	0	-1	九影摄魂	
585	g01_em_jq_九阴白骨爪	g01_em_jq_九阴白骨爪	g01_em_jq_九阴白骨爪	g01_em_jq_九阴白骨爪	g01_em_jq_九阴白骨爪	g01_em_jq_九阴白骨爪	g01_em_jq_九阴白骨爪	npc_attack	npc_attack	1	-1	九阴白骨爪（聚气）	
586	g01_em_九阴白骨爪	g01_em_九阴白骨爪	g01_em_九阴白骨爪	g01_em_九阴白骨爪	g01_em_九阴白骨爪	g01_em_九阴白骨爪	g01_em_九阴白骨爪	npc_attack	npc_attack	1	-1	九阴白骨爪（发招）	
587	g01_em_yd_飘雪穿云	g01_em_yd_飘雪穿云	g01_em_yd_飘雪穿云	g01_em_yd_飘雪穿云	g01_em_yd_飘雪穿云	g01_em_yd_飘雪穿云	g01_em_yd_飘雪穿云	npc_attack	npc_attack	0	-1	飘雪穿云	
588	g01_em_sf_鹤影迷途_抬头挺胸	g01_em_sf_鹤影迷途_抬头挺胸	g01_em_sf_鹤影迷途_抬头挺胸	g01_em_sf_鹤影迷途_抬头挺胸	g01_em_sf_鹤影迷途_抬头挺胸	g01_em_sf_鹤影迷途_抬头挺胸	g01_em_sf_鹤影迷途_抬头挺胸	npc_attack	npc_attack	0	-1	鹤影迷途	
589	g01_em_jq_金风玉露_聚气一	g01_em_jq_金风玉露_聚气一	g01_em_jq_金风玉露_聚气一	g01_em_jq_金风玉露_聚气一	g01_em_jq_金风玉露_聚气一	g01_em_jq_金风玉露_聚气一	g01_em_jq_金风玉露_聚气一	npc_attack	npc_attack	1	-1	金风玉露（聚气）	
590	g01_em_jq_金风玉露_状态动作一	g01_em_jq_金风玉露_状态动作一	g01_em_jq_金风玉露_状态动作一	g01_em_jq_金风玉露_状态动作一	g01_em_jq_金风玉露_状态动作一	g01_em_jq_金风玉露_状态动作一	g01_em_jq_金风玉露_状态动作一	npc_attack	npc_attack	1	-1	金风玉露（发招）	
591	g01_em_jq_慈航普渡_聚气一	g01_em_jq_慈航普渡_聚气一	g01_em_jq_慈航普渡_聚气一	g01_em_jq_慈航普渡_聚气一	g01_em_jq_慈航普渡_聚气一	g01_em_jq_慈航普渡_聚气一	g01_em_jq_慈航普渡_聚气一	npc_attack	npc_attack	1	-1	慈航普渡（聚气）	
592	g01_em_jq_慈航普渡_状态动作一	g01_em_jq_慈航普渡_状态动作一	g01_em_jq_慈航普渡_状态动作一	g01_em_jq_慈航普渡_状态动作一	g01_em_jq_慈航普渡_状态动作一	g01_em_jq_慈航普渡_状态动作一	g01_em_jq_慈航普渡_状态动作一	npc_attack	npc_attack	1	-1	慈航普渡（发招）	
593	g01_em_jq_大慈悲赋_聚气一	g01_em_jq_大慈悲赋_聚气一	g01_em_jq_大慈悲赋_聚气一	g01_em_jq_大慈悲赋_聚气一	g01_em_jq_大慈悲赋_聚气一	g01_em_jq_大慈悲赋_聚气一	g01_em_jq_大慈悲赋_聚气一	npc_attack	npc_attack	1	-1	大慈悲赋（聚气）	
594	g01_em_jq_大慈悲赋_状态动作一	g01_em_jq_大慈悲赋_状态动作一	g01_em_jq_大慈悲赋_状态动作一	g01_em_jq_大慈悲赋_状态动作一	g01_em_jq_大慈悲赋_状态动作一	g01_em_jq_大慈悲赋_状态动作一	g01_em_jq_大慈悲赋_状态动作一	npc_attack	npc_attack	1	-1	大慈悲赋（发招）	
595	g01_em_jq_菩提护体_聚气一	g01_em_jq_菩提护体_聚气一	g01_em_jq_菩提护体_聚气一	g01_em_jq_菩提护体_聚气一	g01_em_jq_菩提护体_聚气一	g01_em_jq_菩提护体_聚气一	g01_em_jq_菩提护体_聚气一	npc_attack	npc_attack	1	-1	菩提护体（聚气）	
596	g01_em_jq_菩提护体_状态动作一	g01_em_jq_菩提护体_状态动作一	g01_em_jq_菩提护体_状态动作一	g01_em_jq_菩提护体_状态动作一	g01_em_jq_菩提护体_状态动作一	g01_em_jq_菩提护体_状态动作一	g01_em_jq_菩提护体_状态动作一	npc_attack	npc_attack	1	-1	菩提护体（发招）	
597	g01_em_sf_回心诀_抬头挺胸	g01_em_sf_回心诀_抬头挺胸	g01_em_sf_回心诀_抬头挺胸	g01_em_sf_回心诀_抬头挺胸	g01_em_sf_回心诀_抬头挺胸	g01_em_sf_回心诀_抬头挺胸	g01_em_sf_回心诀_抬头挺胸	npc_attack	npc_attack	0	-1	回心诀	
598	g01_em_jq_绝剑式_聚气一	g01_em_jq_绝剑式_聚气一	g01_em_jq_绝剑式_聚气一	g01_em_jq_绝剑式_聚气一	g01_em_jq_绝剑式_聚气一	g01_em_jq_绝剑式_聚气一	g01_em_jq_绝剑式_聚气一	npc_attack	npc_attack	1	-1	绝剑式（聚气）	
599	g01_em_jq_绝剑式_状态动作一	g01_em_jq_绝剑式_状态动作一	g01_em_jq_绝剑式_状态动作一	g01_em_jq_绝剑式_状态动作一	g01_em_jq_绝剑式_状态动作一	g01_em_jq_绝剑式_状态动作一	g01_em_jq_绝剑式_状态动作一	npc_attack	npc_attack	1	-1	绝剑式（发招）	
600	g01_em_sf_护心诀_抬头挺胸	g01_em_sf_护心诀_抬头挺胸	g01_em_sf_护心诀_抬头挺胸	g01_em_sf_护心诀_抬头挺胸	g01_em_sf_护心诀_抬头挺胸	g01_em_sf_护心诀_抬头挺胸	g01_em_sf_护心诀_抬头挺胸	npc_attack	npc_attack	0	-1	护心诀	
601	g01_em_金顶绵掌	g01_em_金顶绵掌	g01_em_金顶绵掌	g01_em_金顶绵掌	g01_em_金顶绵掌	g01_em_金顶绵掌	g01_em_金顶绵掌	npc_attack	npc_attack	0	-1	金顶绵掌	
602	g01_em_jq_灭剑式_聚气一	g01_em_jq_灭剑式_聚气一	g01_em_jq_灭剑式_聚气一	g01_em_jq_灭剑式_聚气一	g01_em_jq_灭剑式_聚气一	g01_em_jq_灭剑式_聚气一	g01_em_jq_灭剑式_聚气一	npc_attack	npc_attack	1	-1	灭剑式（聚气）	
603	g01_em_jq_灭剑式_状态动作一	g01_em_jq_灭剑式_状态动作一	g01_em_jq_灭剑式_状态动作一	g01_em_jq_灭剑式_状态动作一	g01_em_jq_灭剑式_状态动作一	g01_em_jq_灭剑式_状态动作一	g01_em_jq_灭剑式_状态动作一	npc_attack	npc_attack	1	-1	灭剑式（发招）	
604	g01_em_sf_斩情诀_抬头挺胸	g01_em_sf_斩情诀_抬头挺胸	g01_em_sf_斩情诀_抬头挺胸	g01_em_sf_斩情诀_抬头挺胸	g01_em_sf_斩情诀_抬头挺胸	g01_em_sf_斩情诀_抬头挺胸	g01_em_sf_斩情诀_抬头挺胸	npc_attack	npc_attack	0	-1	斩情诀	
605	g01_em_sf_天人合一_状态动作二	g01_em_sf_天人合一_状态动作二	g01_em_sf_天人合一_状态动作二	g01_em_sf_天人合一_状态动作二	g01_em_sf_天人合一_状态动作二	g01_em_sf_天人合一_状态动作二	g01_em_sf_天人合一_状态动作二	npc_attack	npc_attack	1	-1	天人合一	
606	g01_em_sf_守心散意_状态动作一	g01_em_sf_守心散意_状态动作一	g01_em_sf_守心散意_状态动作一	g01_em_sf_守心散意_状态动作一	g01_em_sf_守心散意_状态动作一	g01_em_sf_守心散意_状态动作一	g01_em_sf_守心散意_状态动作一	npc_attack	npc_attack	1	-1	守心散意	
607	g01_em_sf_真身不败_状态动作二	g01_em_sf_真身不败_状态动作二	g01_em_sf_真身不败_状态动作二	g01_em_sf_真身不败_状态动作二	g01_em_sf_真身不败_状态动作二	g01_em_sf_真身不败_状态动作二	g01_em_sf_真身不败_状态动作二	npc_attack	npc_attack	1	-1	真身不败	
608	g01_星宿远程连招	g01_星宿远程连招	g01_星宿远程连招	g01_星宿远程连招	g01_星宿远程连招	g01_星宿远程连招	g01_星宿远程连招	npc_attack	npc_attack	1	-1	蓝砂手	
609	g01_xx_yd_连珠腐尸毒	g01_xx_yd_连珠腐尸毒	g01_xx_yd_连珠腐尸毒	g01_xx_yd_连珠腐尸毒	g01_xx_yd_连珠腐尸毒	g01_xx_yd_连珠腐尸毒	g01_xx_yd_连珠腐尸毒	npc_attack	npc_attack	0	-1	连珠腐尸毒	
610	g01_xx_jq_玄冥神掌_聚气一	g01_xx_jq_玄冥神掌_聚气一	g01_xx_jq_玄冥神掌_聚气一	g01_xx_jq_玄冥神掌_聚气一	g01_xx_jq_玄冥神掌_聚气一	g01_xx_jq_玄冥神掌_聚气一	g01_xx_jq_玄冥神掌_聚气一	npc_attack	npc_attack	1	-1	玄冥神掌（聚气）	
611	g01_xx_jq_玄冥神掌_状态动作二	g01_xx_jq_玄冥神掌_状态动作二	g01_xx_jq_玄冥神掌_状态动作二	g01_xx_jq_玄冥神掌_状态动作二	g01_xx_jq_玄冥神掌_状态动作二	g01_xx_jq_玄冥神掌_状态动作二	g01_xx_jq_玄冥神掌_状态动作二	npc_attack	npc_attack	1	-1	玄冥神掌（发招）	
612	g01_xx_sf_蝎尾针_状态动作二	g01_xx_sf_蝎尾针_状态动作二	g01_xx_sf_蝎尾针_状态动作二	g01_xx_sf_蝎尾针_状态动作二	g01_xx_sf_蝎尾针_状态动作二	g01_xx_sf_蝎尾针_状态动作二	g01_xx_sf_蝎尾针_状态动作二	npc_attack	npc_attack	0	-1	蝎尾针	
613	g01_xx_jq_蛤蟆功_聚气一	g01_xx_jq_蛤蟆功_聚气一	g01_xx_jq_蛤蟆功_聚气一	g01_xx_jq_蛤蟆功_聚气一	g01_xx_jq_蛤蟆功_聚气一	g01_xx_jq_蛤蟆功_聚气一	g01_xx_jq_蛤蟆功_聚气一	npc_attack	npc_attack	1	-1	蛤蟆功（聚气）	
614	g01_xx_jq_蛤蟆功_状态动作二	g01_xx_jq_蛤蟆功_状态动作二	g01_xx_jq_蛤蟆功_状态动作二	g01_xx_jq_蛤蟆功_状态动作二	g01_xx_jq_蛤蟆功_状态动作二	g01_xx_jq_蛤蟆功_状态动作二	g01_xx_jq_蛤蟆功_状态动作二	npc_attack	npc_attack	1	-1	蛤蟆功（发招）	
615	g01_xx_sf_蜈蚣阵_抬头挺胸	g01_xx_sf_蜈蚣阵_抬头挺胸	g01_xx_sf_蜈蚣阵_抬头挺胸	g01_xx_sf_蜈蚣阵_抬头挺胸	g01_xx_sf_蜈蚣阵_抬头挺胸	g01_xx_sf_蜈蚣阵_抬头挺胸	g01_xx_sf_蜈蚣阵_抬头挺胸	npc_attack	npc_attack	0	-1	蜈蚣阵	
616	g01_xx_yd_噬血一笑	g01_xx_yd_噬血一笑	g01_xx_yd_噬血一笑	g01_xx_yd_噬血一笑	g01_xx_yd_噬血一笑	g01_xx_yd_噬血一笑	g01_xx_yd_噬血一笑	npc_attack	npc_attack	0	-1	噬血一笑	
617	g01_xx_sf_笑里藏刀_抬头挺胸	g01_xx_sf_笑里藏刀_抬头挺胸	g01_xx_sf_笑里藏刀_抬头挺胸	g01_xx_sf_笑里藏刀_抬头挺胸	g01_xx_sf_笑里藏刀_抬头挺胸	g01_xx_sf_笑里藏刀_抬头挺胸	g01_xx_sf_笑里藏刀_抬头挺胸	npc_attack	npc_attack	0	-1	笑里藏刀	
618	g01_xx_jq_含笑还阳_聚气一	g01_xx_jq_含笑还阳_聚气一	g01_xx_jq_含笑还阳_聚气一	g01_xx_jq_含笑还阳_聚气一	g01_xx_jq_含笑还阳_聚气一	g01_xx_jq_含笑还阳_聚气一	g01_xx_jq_含笑还阳_聚气一	npc_attack	npc_attack	1	-1	含笑还阳(聚气）	
619	g01_xx_jq_含笑还阳_状态动作一	g01_xx_jq_含笑还阳_状态动作一	g01_xx_jq_含笑还阳_状态动作一	g01_xx_jq_含笑还阳_状态动作一	g01_xx_jq_含笑还阳_状态动作一	g01_xx_jq_含笑还阳_状态动作一	g01_xx_jq_含笑还阳_状态动作一	npc_attack	npc_attack	1	-1	含笑还阳(发招）	
620	g01_xx_sf_青蛇掌_远程攻击三	g01_xx_sf_青蛇掌_远程攻击三	g01_xx_sf_青蛇掌_远程攻击三	g01_xx_sf_青蛇掌_远程攻击三	g01_xx_sf_青蛇掌_远程攻击三	g01_xx_sf_青蛇掌_远程攻击三	g01_xx_sf_青蛇掌_远程攻击三	npc_attack	npc_attack	0	-1	青蛇掌	
621	g01_xx_jq_神木行_聚气一	g01_xx_jq_神木行_聚气一	g01_xx_jq_神木行_聚气一	g01_xx_jq_神木行_聚气一	g01_xx_jq_神木行_聚气一	g01_xx_jq_神木行_聚气一	g01_xx_jq_神木行_聚气一	npc_attack	npc_attack	1	-1	神木行（聚气）	
622	g01_xx_jq_神木行_状态动作一	g01_xx_jq_神木行_状态动作一	g01_xx_jq_神木行_状态动作一	g01_xx_jq_神木行_状态动作一	g01_xx_jq_神木行_状态动作一	g01_xx_jq_神木行_状态动作一	g01_xx_jq_神木行_状态动作一	npc_attack	npc_attack	1	-1	神木行（发招）	
623	g01_xx_yd_化嗔无形_状态动作14	g01_xx_yd_化嗔无形_状态动作14	g01_xx_yd_化嗔无形_状态动作14	g01_xx_yd_化嗔无形_状态动作14	g01_xx_yd_化嗔无形_状态动作14	g01_xx_yd_化嗔无形_状态动作14	g01_xx_yd_化嗔无形_状态动作14	npc_attack	npc_attack	0	-1	化嗔无形	
624	g01_xx_冰蚕掌	g01_xx_冰蚕掌	g01_xx_冰蚕掌	g01_xx_冰蚕掌	g01_xx_冰蚕掌	g01_xx_冰蚕掌	g01_xx_冰蚕掌	npc_attack	npc_attack	0	-1	冰蚕掌	
625	g01_xx_jq_御水行_聚气一	g01_xx_jq_御水行_聚气一	g01_xx_jq_御水行_聚气一	g01_xx_jq_御水行_聚气一	g01_xx_jq_御水行_聚气一	g01_xx_jq_御水行_聚气一	g01_xx_jq_御水行_聚气一	npc_attack	npc_attack	1	-1	御水行（聚气）	
626	g01_xx_jq_御水行_状态动作一	g01_xx_jq_御水行_状态动作一	g01_xx_jq_御水行_状态动作一	g01_xx_jq_御水行_状态动作一	g01_xx_jq_御水行_状态动作一	g01_xx_jq_御水行_状态动作一	g01_xx_jq_御水行_状态动作一	npc_attack	npc_attack	1	-1	御水行（发招）	
627	g01_xx_sf_心血逆行_状态动作一	g01_xx_sf_心血逆行_状态动作一	g01_xx_sf_心血逆行_状态动作一	g01_xx_sf_心血逆行_状态动作一	g01_xx_sf_心血逆行_状态动作一	g01_xx_sf_心血逆行_状态动作一	g01_xx_sf_心血逆行_状态动作一	npc_attack	npc_attack	0	-1	心血逆行	
628	g01_xx_化血绵掌	g01_xx_化血绵掌	g01_xx_化血绵掌	g01_xx_化血绵掌	g01_xx_化血绵掌	g01_xx_化血绵掌	g01_xx_化血绵掌	npc_attack	npc_attack	1	-1	化血绵掌	
629	g01_xx_sf_黯然无伤_状态动作一	g01_xx_sf_黯然无伤_状态动作一	g01_xx_sf_黯然无伤_状态动作一	g01_xx_sf_黯然无伤_状态动作一	g01_xx_sf_黯然无伤_状态动作一	g01_xx_sf_黯然无伤_状态动作一	g01_xx_sf_黯然无伤_状态动作一	npc_attack	npc_attack	1	-1	黯然无伤	
630	g01_xx_sf_化骨绵掌_状态动作二	g01_xx_sf_化骨绵掌_状态动作二	g01_xx_sf_化骨绵掌_状态动作二	g01_xx_sf_化骨绵掌_状态动作二	g01_xx_sf_化骨绵掌_状态动作二	g01_xx_sf_化骨绵掌_状态动作二	g01_xx_sf_化骨绵掌_状态动作二	npc_attack	npc_attack	1	-1	化骨绵掌	
631	g01_大理远程连招	g01_大理远程连招	g01_大理远程连招	g01_大理远程连招	g01_大理远程连招	g01_大理远程连招	g01_大理远程连招	npc_attack	npc_attack	1	-1	正阳手	
632	g01_dl_yd_三阳开泰	g01_dl_yd_三阳开泰	g01_dl_yd_三阳开泰	g01_dl_yd_三阳开泰	g01_dl_yd_三阳开泰	g01_dl_yd_三阳开泰	g01_dl_yd_三阳开泰	npc_attack	npc_attack	0	-1	三阳开泰	
633	g01_dl_一阳指	g01_dl_一阳指	g01_dl_一阳指	g01_dl_一阳指	g01_dl_一阳指	g01_dl_一阳指	g01_dl_一阳指	npc_attack	npc_attack	0	-1	一阳指	
634	g01_dl_中冲剑	g01_dl_中冲剑	g01_dl_中冲剑	g01_dl_中冲剑	g01_dl_中冲剑	g01_dl_中冲剑	g01_dl_中冲剑	npc_attack	npc_attack	0	-1	中冲剑	
635	g01_dl_少商剑	g01_dl_少商剑	g01_dl_少商剑	g01_dl_少商剑	g01_dl_少商剑	g01_dl_少商剑	g01_dl_少商剑	npc_attack	npc_attack	0	-1	少商剑	
636	g01_dl_少阳剑	g01_dl_少阳剑	g01_dl_少阳剑	g01_dl_少阳剑	g01_dl_少阳剑	g01_dl_少阳剑	g01_dl_少阳剑	npc_attack	npc_attack	0	-1	少阳剑	
637	g01_dl_商阳剑	g01_dl_商阳剑	g01_dl_商阳剑	g01_dl_商阳剑	g01_dl_商阳剑	g01_dl_商阳剑	g01_dl_商阳剑	npc_attack	npc_attack	0	-1	商阳剑	
638	g01_dl_关冲剑	g01_dl_关冲剑	g01_dl_关冲剑	g01_dl_关冲剑	g01_dl_关冲剑	g01_dl_关冲剑	g01_dl_关冲剑	npc_attack	npc_attack	0	-1	关冲剑	
639	g01_dl_少泽剑	g01_dl_少泽剑	g01_dl_少泽剑	g01_dl_少泽剑	g01_dl_少泽剑	g01_dl_少泽剑	g01_dl_少泽剑	npc_attack	npc_attack	0	-1	少泽剑	
640	g01_dl_金玉拳	g01_dl_金玉拳	g01_dl_金玉拳	g01_dl_金玉拳	g01_dl_金玉拳	g01_dl_金玉拳	g01_dl_金玉拳	npc_attack	npc_attack	0	-1	金玉拳	
641	g01_dl_jq_天南步法	g01_dl_jq_天南步法	g01_dl_jq_天南步法	g01_dl_jq_天南步法	g01_dl_jq_天南步法	g01_dl_jq_天南步法	g01_dl_jq_天南步法	npc_attack	npc_attack	1	-1	天南步法（聚气）	
