INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	STRING
598	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
599	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
600	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
601	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
602	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
603	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
604	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
605	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
606	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
607	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
608	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
609	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
610	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
611	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
612	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
613	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
614	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
615	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
616	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
617	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
